x, y, z
485, 530, 714

485, 530, 714

485, 530, 714

485, 530, 714

484, 531, 714

484, 531, 714

484, 530, 714

484, 530, 714

485, 530, 716

485, 530, 716

485, 531, 714

485, 531, 714

485, 531, 715

485, 531, 715

485, 530, 715

485, 530, 715

485, 531, 714

485, 531, 714

485, 531, 714

484, 530, 714

484, 530, 714

484, 530, 714

484, 530, 714

484, 530, 714

485, 531, 714

485, 531, 714

485, 531, 714

483, 529, 714

483, 529, 714

483, 529, 714

486, 532, 715

486, 532, 715

485, 530, 714

485, 530, 714

485, 530, 714

486, 530, 713

486, 530, 713

485, 531, 713

485, 531, 713

484, 531, 713

484, 531, 713

485, 530, 716

485, 530, 716

487, 530, 714

487, 530, 714

483, 530, 715

483, 530, 715

485, 531, 715

485, 531, 715

485, 530, 714

485, 530, 714

485, 531, 715

485, 531, 715

485, 530, 714

485, 530, 714

485, 530, 714

485, 530, 714

486, 530, 715

486, 530, 715

485, 530, 714

485, 530, 714

null
484, 530, 716

484, 530, 716

487, 531, 713

487, 531, 713

484, 530, 714

484, 530, 714

484, 530, 714

486, 530, 714

486, 530, 714

486, 530, 714

485, 530, 715

485, 530, 715

492, 531, 723

492, 531, 723

492, 531, 723

501, 539, 757

501, 539, 757

501, 539, 757

489, 550, 731

489, 550, 731

488, 526, 713

488, 526, 713

454, 518, 669

454, 518, 669

436, 496, 666

436, 496, 666

452, 502, 765

452, 502, 765

473, 558, 943

473, 558, 943

507, 593, 837

507, 593, 837

190, 481, 687

190, 481, 687

301, 496, 649

301, 496, 649

382, 443, 572

382, 443, 572

424, 412, 516

424, 412, 516

504, 374, 479

504, 374, 479

565, 352, 452

565, 352, 452

547, 351, 450

547, 351, 450

538, 366, 459

538, 366, 459

538, 366, 459

497, 383, 488

497, 383, 488

497, 383, 488

487, 431, 544

487, 431, 544

487, 431, 544

463, 463, 609

463, 463, 609

463, 463, 609

458, 521, 758

458, 521, 758

458, 521, 758

481, 531, 821

481, 531, 821

491, 544, 789

491, 544, 789

583, 660, 1020

583, 660, 1020

581, 568, 647

581, 568, 647

443, 430, 594

443, 430, 594

486, 573, 670

486, 573, 670

394, 529, 790

394, 529, 790

465, 490, 724

465, 490, 724

525, 563, 719

525, 563, 719

494, 523, 689

494, 523, 689

472, 526, 722

472, 526, 722

457, 524, 708

457, 524, 708

484, 531, 716

484, 531, 716

472, 526, 710

472, 526, 710

477, 528, 717

477, 528, 717

475, 528, 715

475, 528, 715

470, 528, 712

470, 528, 712

475, 527, 713

475, 527, 713

475, 527, 713

481, 526, 715

481, 526, 715

481, 526, 715

471, 527, 712

471, 527, 712

471, 527, 712

474, 528, 716

474, 528, 716

476, 527, 713

476, 527, 713

474, 526, 715

474, 526, 715

475, 527, 713

475, 527, 713

473, 527, 715

473, 527, 715

474, 527, 713

474, 527, 713

474, 527, 713

474, 527, 713

475, 527, 715

475, 527, 715

473, 527, 713

473, 527, 713

475, 527, 714

475, 527, 714

472, 526, 713

472, 526, 713

473, 526, 715

473, 526, 715

475, 527, 714

475, 527, 714

473, 526, 712

473, 526, 712

473, 526, 713

473, 526, 713

473, 527, 720

473, 527, 720

475, 525, 711

475, 525, 711

473, 527, 712

473, 527, 712

473, 527, 712

472, 526, 713

472, 526, 713

472, 526, 713

478, 526, 714

478, 526, 714

472, 526, 714

472, 526, 714

472, 526, 714

474, 527, 713

474, 527, 713

474, 527, 713

473, 526, 715

473, 526, 715

475, 526, 714

475, 526, 714

475, 527, 713

475, 527, 713

473, 525, 714

473, 525, 714

473, 528, 714

473, 528, 714

474, 526, 712

474, 526, 712

473, 527, 714

473, 527, 714

475, 526, 713

475, 526, 713

477, 526, 713

477, 526, 713

473, 526, 714

473, 526, 714

473, 526, 713

473, 526, 713

474, 527, 714

474, 527, 714

474, 527, 711

474, 527, 711

475, 525, 714

475, 525, 714

471, 525, 711

471, 525, 711

471, 525, 711

437, 527, 697

437, 527, 697

437, 527, 697

426, 541, 738

426, 541, 738

426, 541, 738

452, 513, 724

452, 513, 724

529, 489, 728

529, 489, 728

529, 489, 728

489, 499, 693

489, 499, 693

471, 496, 700

471, 496, 700

536, 504, 717

536, 504, 717

536, 504, 717

567, 490, 730

567, 490, 730

460, 453, 736

460, 453, 736

408, 483, 682

408, 483, 682

427, 500, 671

427, 500, 671

455, 524, 697

455, 524, 697

488, 559, 705

488, 559, 705

574, 620, 749

574, 620, 749

649, 554, 732

649, 554, 732

482, 509, 702

482, 509, 702

436, 481, 726

436, 481, 726

452, 499, 705

452, 499, 705

456, 516, 722

456, 516, 722

516, 518, 704

516, 518, 704

491, 520, 719

491, 520, 719

488, 508, 712

488, 508, 712

501, 518, 719

501, 518, 719

501, 518, 719

492, 525, 714

492, 525, 714

492, 525, 714

489, 515, 714

489, 515, 714

507, 510, 715

507, 510, 715

491, 515, 715

491, 515, 715

482, 523, 718

482, 523, 718

498, 513, 719

498, 513, 719

506, 512, 715

506, 512, 715

505, 503, 712

505, 503, 712

512, 511, 728

512, 511, 728

510, 510, 733

510, 510, 733

586, 532, 759

586, 532, 759

656, 466, 699

656, 466, 699

532, 481, 663

532, 481, 663

489, 443, 677

489, 443, 677

463, 423, 675

463, 423, 675

469, 451, 707

469, 451, 707

469, 451, 707

441, 468, 733

441, 468, 733

479, 466, 730

479, 466, 730

494, 466, 698

494, 466, 698

494, 466, 698

541, 442, 704

541, 442, 704

541, 442, 704

510, 452, 697

510, 452, 697

482, 465, 721

482, 465, 721

442, 464, 718

442, 464, 718

442, 464, 718

450, 465, 705

450, 465, 705

466, 458, 699

466, 458, 699

463, 458, 690

463, 458, 690

448, 464, 703

448, 464, 703

436, 478, 719

436, 478, 719

429, 474, 707

429, 474, 707

417, 484, 686

417, 484, 686

439, 480, 705

439, 480, 705

419, 506, 712

419, 506, 712

408, 494, 718

408, 494, 718

422, 496, 697

422, 496, 697

393, 518, 694

393, 518, 694

458, 517, 690

458, 517, 690

458, 517, 690

328, 448, 659

328, 448, 659

308, 447, 673

308, 447, 673

308, 447, 673

551, 530, 765

551, 530, 765

551, 530, 765

379, 502, 687

379, 502, 687

379, 502, 687

420, 506, 699

420, 506, 699

396, 478, 699

396, 478, 699

396, 478, 699

373, 487, 677

373, 487, 677

425, 496, 696

425, 496, 696

414, 490, 714

414, 490, 714

411, 516, 697

411, 516, 697

448, 476, 714

448, 476, 714

429, 513, 702

429, 513, 702

395, 519, 699

395, 519, 699

422, 480, 698

422, 480, 698

416, 517, 701

416, 517, 701

428, 500, 703

428, 500, 703

433, 519, 710

433, 519, 710

424, 498, 703

424, 498, 703

420, 499, 702

420, 499, 702

423, 508, 706

423, 508, 706

424, 503, 709

424, 503, 709

420, 500, 700

420, 500, 700

420, 500, 700

410, 503, 702

410, 503, 702

421, 504, 702

421, 504, 702

418, 468, 716

418, 468, 716

418, 468, 716

394, 544, 683

394, 544, 683

394, 544, 683

430, 492, 711

430, 492, 711

401, 494, 707

401, 494, 707

397, 509, 689

397, 509, 689

417, 501, 710

417, 501, 710

407, 511, 699

407, 511, 699

402, 496, 696

402, 496, 696

395, 497, 694

395, 497, 694

398, 507, 697

398, 507, 697

407, 500, 699

407, 500, 699

387, 497, 690

387, 497, 690

405, 503, 698

405, 503, 698

396, 504, 695

396, 504, 695

398, 502, 696

398, 502, 696

395, 498, 695

395, 498, 695

395, 504, 695

395, 504, 695

395, 504, 695

387, 500, 693

387, 500, 693

387, 500, 693

395, 503, 692

395, 503, 692

384, 501, 691

384, 501, 691

384, 501, 691

382, 496, 689

382, 496, 689

382, 496, 689

386, 501, 691

386, 501, 691

383, 497, 688

383, 497, 688

382, 495, 691

382, 495, 691

383, 496, 690

383, 496, 690

383, 503, 687

383, 503, 687

394, 507, 694

394, 507, 694

395, 501, 697

395, 501, 697

393, 503, 692

393, 503, 692

403, 506, 697

403, 506, 697

399, 493, 709

399, 493, 709

358, 485, 723

358, 485, 723

436, 594, 636

436, 594, 636

543, 549, 666

543, 549, 666

395, 496, 762

395, 496, 762

421, 479, 676

421, 479, 676

498, 513, 722

498, 513, 722

498, 513, 722

440, 510, 704

440, 510, 704

464, 510, 736

464, 510, 736

464, 510, 736

437, 537, 704

437, 537, 704

437, 537, 704

486, 523, 722

486, 523, 722

486, 523, 722

467, 535, 703

467, 535, 703

501, 528, 716

501, 528, 716

501, 528, 716

442, 499, 721

442, 499, 721

387, 475, 693

387, 475, 693

532, 521, 739

532, 521, 739

476, 539, 724

476, 539, 724

446, 519, 670

446, 519, 670

466, 516, 733

466, 516, 733

467, 523, 707

467, 523, 707

475, 529, 713

475, 529, 713

459, 515, 710

459, 515, 710

457, 517, 708

457, 517, 708

456, 523, 709

456, 523, 709

456, 524, 717

456, 524, 717

448, 514, 720

448, 514, 720

448, 514, 720

448, 522, 703

448, 522, 703

449, 521, 709

449, 521, 709

434, 512, 711

434, 512, 711

434, 512, 711

440, 517, 708

440, 517, 708

440, 517, 708

445, 516, 709

445, 516, 709

445, 516, 709

439, 513, 707

439, 513, 707

439, 514, 708

439, 514, 708

439, 514, 708

430, 510, 708

430, 510, 708

438, 511, 706

438, 511, 706

431, 512, 706

431, 512, 706

433, 512, 707

433, 512, 707

429, 511, 706

429, 511, 706

430, 509, 707

430, 509, 707

425, 508, 705

425, 508, 705

421, 513, 702

421, 513, 702

435, 511, 711

435, 511, 711

426, 509, 704

426, 509, 704

428, 513, 702

428, 513, 702

432, 511, 707

432, 511, 707

430, 507, 707

430, 507, 707

429, 506, 706

429, 506, 706

427, 511, 703

427, 511, 703

427, 511, 703

431, 512, 706

431, 512, 706

423, 508, 706

423, 508, 706

425, 506, 707

425, 506, 707

420, 511, 705

420, 511, 705

420, 511, 705

426, 507, 706

426, 507, 706

426, 507, 706

424, 509, 706

424, 509, 706

428, 509, 704

428, 509, 704

425, 509, 706

425, 509, 706

429, 510, 708

429, 510, 708

430, 509, 708

430, 509, 708

427, 511, 704

427, 511, 704

434, 509, 706

434, 509, 706

423, 509, 705

423, 509, 705

437, 509, 709

437, 509, 709

424, 511, 705

424, 511, 705

437, 508, 709

437, 508, 709

433, 511, 707

433, 511, 707

436, 511, 707

436, 511, 707

440, 511, 707

440, 511, 707

441, 512, 709

441, 512, 709

440, 514, 711

440, 514, 711

437, 512, 708

437, 512, 708

437, 512, 708

440, 512, 709

440, 512, 709

440, 512, 709

440, 514, 708

440, 514, 708

440, 514, 708

437, 511, 708

437, 511, 708

439, 513, 709

439, 513, 709

439, 515, 709

439, 515, 709

434, 511, 708

434, 511, 708

437, 512, 708

437, 512, 708

434, 511, 709

434, 511, 709

437, 511, 710

437, 511, 710

435, 511, 709

435, 511, 709

434, 512, 707

434, 512, 707

437, 511, 709

437, 511, 709

436, 513, 708

436, 513, 708

434, 512, 708

434, 512, 708

438, 512, 709

438, 512, 709

436, 512, 707

436, 512, 707

436, 511, 707

436, 511, 707

436, 511, 707

436, 514, 708

436, 514, 708

438, 512, 709

438, 512, 709

435, 512, 708

435, 512, 708

435, 512, 708

437, 511, 708

437, 511, 708

437, 511, 708

436, 513, 708

436, 513, 708

436, 513, 708

436, 512, 708

436, 512, 708

435, 512, 708

435, 512, 708

435, 512, 708

436, 512, 708

436, 512, 708

434, 512, 708

434, 512, 708

437, 512, 709

437, 512, 709

435, 513, 708

435, 513, 708

438, 511, 710

438, 511, 710

435, 512, 708

435, 512, 708

438, 512, 708

438, 512, 708

434, 513, 708

434, 513, 708

437, 512, 707

437, 512, 707

438, 512, 708

438, 512, 708

437, 513, 708

437, 513, 708

436, 512, 708

436, 512, 708

440, 512, 709

440, 512, 709

440, 512, 709

433, 513, 707

433, 513, 707

442, 512, 710

442, 512, 710

442, 512, 710

434, 513, 706

434, 513, 706

434, 513, 706

438, 510, 708

438, 510, 708

438, 510, 708

437, 514, 708

437, 514, 708

438, 512, 709

438, 512, 709

438, 512, 709

436, 512, 709

436, 512, 709

436, 512, 709

439, 513, 709

439, 513, 709

435, 512, 707

435, 512, 707

438, 511, 708

438, 511, 708

438, 513, 708

438, 513, 708

436, 512, 708

436, 512, 708

438, 512, 709

438, 512, 709

437, 512, 709

437, 512, 709

436, 513, 708

436, 513, 708

440, 513, 709

440, 513, 709

436, 512, 708

436, 512, 708

439, 513, 709

439, 513, 709

437, 511, 708

437, 511, 708

439, 513, 709

439, 513, 709

435, 513, 708

435, 513, 708

440, 513, 708

440, 513, 708

440, 513, 708

436, 513, 708

436, 513, 708

436, 513, 708

439, 512, 708

439, 512, 708

439, 512, 708

434, 511, 707

434, 511, 707

434, 511, 707

441, 512, 709

441, 512, 709

441, 512, 709

439, 516, 709

439, 516, 709

436, 511, 708

436, 511, 708

439, 513, 708

439, 513, 708

439, 513, 708

437, 512, 708

437, 512, 708

440, 513, 709

440, 513, 709

436, 512, 708

436, 512, 708

439, 513, 708

439, 513, 708

435, 510, 707

435, 510, 707

440, 513, 709

440, 513, 709

436, 514, 707

436, 514, 707

439, 514, 709

439, 514, 709

437, 512, 709

437, 512, 709

438, 512, 709

438, 512, 709

438, 511, 709

438, 511, 709

439, 514, 709

439, 514, 709

438, 512, 709

438, 512, 709

438, 512, 709

439, 514, 709

439, 514, 709

null
438, 513, 708

438, 513, 708

438, 513, 708

438, 512, 709

438, 512, 709

438, 512, 709

439, 512, 709

439, 512, 709

439, 512, 709

438, 514, 709

438, 514, 709

436, 511, 708

436, 511, 708

436, 511, 708

439, 515, 709

439, 515, 709

438, 513, 709

438, 513, 709

439, 513, 709

439, 513, 709

437, 513, 709

437, 513, 709

438, 513, 708

438, 513, 708

441, 514, 708

441, 514, 708

435, 512, 708

435, 512, 708

440, 513, 709

440, 513, 709

438, 511, 709

438, 511, 709

438, 513, 708

438, 513, 708

441, 513, 709

441, 513, 709

437, 514, 708

437, 514, 708

440, 512, 710

440, 512, 710

440, 512, 710

438, 513, 708

438, 513, 708

441, 513, 709

441, 513, 709

441, 513, 709

439, 513, 709

439, 513, 709

439, 513, 709

438, 513, 709

438, 513, 709

438, 513, 709

439, 514, 709

439, 514, 709

439, 512, 709

439, 512, 709

439, 512, 709

440, 513, 709

440, 513, 709

440, 513, 709

437, 513, 708

437, 513, 708

440, 512, 709

440, 512, 709

437, 512, 708

437, 512, 708

439, 514, 708

439, 514, 708

440, 513, 709

440, 513, 709

439, 512, 709

439, 512, 709

438, 513, 708

438, 513, 708

439, 513, 709

439, 513, 709

439, 514, 710

439, 514, 710

437, 513, 708

437, 513, 708

440, 512, 709

440, 512, 709

437, 514, 708

437, 514, 708

439, 513, 708

439, 513, 708

439, 513, 708

439, 513, 708

438, 513, 709

438, 513, 709

438, 513, 709

440, 512, 709

440, 512, 709

440, 512, 709

438, 514, 708

438, 514, 708

438, 514, 708

439, 513, 709

439, 513, 709

439, 513, 709

438, 514, 708

438, 514, 708

438, 514, 708

438, 512, 709

438, 512, 709

439, 516, 708

439, 516, 708

442, 512, 709

442, 512, 709

439, 515, 709

439, 515, 709

438, 511, 708

438, 511, 708

441, 515, 708

441, 515, 708

439, 512, 709

439, 512, 709

439, 513, 708

439, 513, 708

440, 514, 709

440, 514, 709

438, 512, 709

438, 512, 709

441, 516, 710

441, 516, 710

439, 512, 709

439, 512, 709

441, 514, 708

441, 514, 708

439, 512, 708

439, 512, 708

442, 515, 710

442, 515, 710

438, 514, 708

438, 514, 708

438, 514, 708

442, 513, 710

442, 513, 710

442, 513, 710

439, 512, 710

439, 512, 710

439, 512, 710

439, 513, 708

439, 513, 708

439, 513, 708

440, 515, 708

440, 515, 708

440, 515, 708

441, 515, 710

441, 515, 710

439, 512, 711

439, 512, 711

440, 513, 709

440, 513, 709

441, 515, 709

441, 515, 709

440, 513, 709

440, 513, 709

439, 515, 709

439, 515, 709

443, 513, 710

443, 513, 710

439, 514, 709

439, 514, 709

441, 513, 709

441, 513, 709

440, 514, 709

440, 514, 709

441, 513, 709

441, 513, 709

441, 513, 709

441, 513, 709

440, 513, 709

440, 513, 709

441, 514, 710

441, 514, 710

440, 515, 710

440, 515, 710

440, 515, 710

441, 513, 710

441, 513, 710

441, 513, 710

441, 515, 709

441, 515, 709

440, 514, 709

440, 514, 709

440, 514, 709

439, 513, 709

439, 513, 709

439, 513, 709

438, 513, 708

438, 513, 708

439, 513, 708

439, 513, 708

439, 513, 708

437, 512, 708

437, 512, 708

437, 512, 708

438, 512, 709

438, 512, 709

436, 512, 707

436, 512, 707

438, 513, 709

438, 513, 709

437, 513, 708

437, 513, 708

439, 513, 709

439, 513, 709

438, 513, 709

438, 513, 709

439, 513, 708

439, 513, 708

438, 515, 709

438, 515, 709

440, 512, 709

440, 512, 709

437, 514, 708

437, 514, 708

437, 512, 707

437, 512, 707

439, 513, 708

439, 513, 708

438, 514, 709

438, 514, 709

438, 514, 709

438, 512, 708

438, 512, 708

438, 512, 708

438, 512, 708

438, 512, 708

438, 514, 708

438, 514, 708

438, 514, 708

439, 513, 709

439, 513, 709

439, 513, 709

438, 512, 708

438, 512, 708

440, 515, 709

440, 515, 709

440, 515, 709

438, 513, 708

438, 513, 708

440, 515, 708

440, 515, 708

438, 513, 708

438, 513, 708

439, 514, 709

439, 514, 709

438, 512, 708

438, 512, 708

440, 515, 710

440, 515, 710

437, 512, 708

437, 512, 708

439, 513, 708

439, 513, 708

438, 513, 708

438, 513, 708

439, 512, 708

439, 512, 708

439, 514, 709

439, 514, 709

437, 513, 708

437, 513, 708

438, 513, 708

438, 513, 708

438, 513, 708

437, 513, 709

437, 513, 709

437, 513, 708

437, 513, 708

438, 512, 709

438, 512, 709

438, 512, 709

437, 513, 709

437, 513, 709

437, 513, 709

437, 513, 709

437, 513, 709

438, 513, 708

438, 513, 708

438, 513, 708

436, 513, 708

436, 513, 708

436, 513, 708

439, 513, 708

439, 513, 708

437, 512, 709

437, 512, 709

437, 512, 709

438, 513, 709

438, 513, 709

437, 513, 709

437, 513, 709

438, 513, 709

438, 513, 709

438, 513, 708

438, 513, 708

437, 513, 708

437, 513, 708

439, 513, 708

439, 513, 708

438, 514, 708

438, 514, 708

438, 512, 709

438, 512, 709

439, 513, 709

439, 513, 709

437, 514, 710

437, 514, 710

438, 511, 709

438, 511, 709

437, 514, 708

437, 514, 708

440, 513, 709

440, 513, 709

440, 513, 709

436, 513, 708

436, 513, 708

438, 512, 709

438, 512, 709

437, 513, 709

437, 513, 709

437, 513, 709

439, 513, 709

439, 513, 709

439, 513, 709

439, 515, 709

439, 515, 709

439, 512, 708

439, 512, 708

439, 512, 708

438, 514, 708

438, 514, 708

438, 514, 708

438, 512, 709

438, 512, 709

438, 514, 708

438, 514, 708

439, 513, 708

439, 513, 708

439, 513, 708

439, 513, 708

439, 513, 709

439, 513, 709

438, 513, 709

438, 513, 709

439, 512, 709

439, 512, 709

439, 514, 709

439, 514, 709

440, 512, 709

440, 512, 709

439, 514, 708

439, 514, 708

440, 513, 709

440, 513, 709

439, 513, 708

439, 513, 708

441, 513, 710

441, 513, 710

438, 513, 708

438, 513, 708

440, 513, 709

440, 513, 709

440, 513, 709

438, 515, 708

438, 515, 708

438, 515, 708

439, 511, 709

439, 511, 709

439, 511, 709

440, 515, 709

440, 515, 709

440, 514, 708

440, 514, 708

440, 514, 708

441, 512, 711

441, 512, 711

439, 515, 707

439, 515, 707

443, 513, 711

443, 513, 711

439, 514, 708

439, 514, 708

441, 515, 709

441, 515, 709

440, 512, 709

440, 512, 709

439, 514, 709

439, 514, 709

441, 514, 709

441, 514, 709

439, 512, 709

439, 512, 709

441, 514, 709

441, 514, 709

439, 515, 708

439, 515, 708

442, 512, 710

442, 512, 710

440, 515, 709

440, 515, 709

440, 515, 709

442, 514, 710

442, 514, 710

441, 514, 709

441, 514, 709

440, 514, 709

440, 514, 709

440, 514, 709

443, 514, 710

443, 514, 710

443, 514, 710

438, 514, 708

438, 514, 708

442, 513, 710

442, 513, 710

442, 513, 710

439, 513, 709

439, 513, 709

439, 513, 709

443, 514, 710

443, 514, 710

440, 514, 709

440, 514, 709

442, 514, 709

442, 514, 709

440, 513, 709

440, 513, 709

441, 515, 709

441, 515, 709

440, 513, 710

440, 513, 710

443, 514, 711

443, 514, 711

441, 515, 710

441, 515, 710

440, 513, 709

440, 513, 709

441, 511, 710

441, 511, 710

441, 515, 709

441, 515, 709

442, 513, 709

442, 513, 709

442, 516, 709

442, 516, 709

441, 513, 710

441, 513, 710

441, 512, 710

441, 512, 710

441, 512, 710

442, 515, 709

442, 515, 709

442, 515, 709

442, 515, 709

442, 515, 709

442, 515, 709

441, 513, 710

441, 513, 710

441, 513, 710

442, 516, 709

442, 516, 709

442, 516, 709

441, 512, 710

441, 512, 710

441, 514, 709

441, 514, 709

442, 514, 710

442, 514, 710

441, 514, 709

441, 514, 709

442, 513, 709

442, 513, 709

439, 514, 708

439, 514, 708

441, 513, 709

441, 513, 709

437, 514, 709

437, 514, 709

443, 513, 709

443, 513, 709

439, 513, 708

439, 513, 708

440, 513, 708

440, 513, 708

439, 513, 709

439, 513, 709

439, 514, 708

439, 514, 708

440, 513, 709

440, 513, 709

440, 514, 708

440, 514, 708

438, 513, 708

438, 513, 708

438, 513, 708

442, 513, 709

442, 513, 709

440, 515, 708

440, 515, 708

440, 515, 708

441, 512, 709

441, 512, 709

441, 512, 709

440, 513, 709

440, 513, 709

440, 513, 709

442, 515, 709

442, 515, 709

439, 513, 708

439, 513, 708

442, 515, 709

442, 515, 709

444, 517, 710

444, 517, 710

439, 515, 713

439, 515, 713

434, 517, 709

434, 517, 709

436, 519, 703

436, 519, 703

454, 506, 714

454, 506, 714

438, 514, 711

438, 514, 711

439, 516, 708

439, 516, 708

445, 515, 712

445, 515, 712

455, 514, 714

455, 514, 714

425, 515, 706

425, 515, 706

435, 515, 712

435, 515, 712

443, 510, 704

443, 510, 704

443, 510, 704

427, 510, 705

427, 510, 705

453, 517, 711

453, 517, 711

434, 519, 716

434, 519, 716

434, 519, 716

456, 505, 711

456, 505, 711

456, 505, 711

462, 518, 705

462, 518, 705

462, 518, 705

439, 514, 720

439, 514, 720

439, 514, 720

495, 500, 717

495, 500, 717

495, 500, 717

511, 481, 738

511, 481, 738

612, 507, 778

612, 507, 778

385, 500, 687

385, 500, 687

454, 456, 696

454, 456, 696

433, 546, 690

433, 546, 690

454, 543, 697

454, 543, 697

312, 629, 735

312, 629, 735

481, 597, 686

481, 597, 686

494, 572, 665

494, 572, 665

533, 564, 681

533, 564, 681

578, 541, 698

578, 541, 698

606, 505, 759

606, 505, 759

572, 455, 773

572, 455, 773

416, 495, 663

416, 495, 663

401, 519, 746

401, 519, 746

401, 519, 746

509, 549, 688

509, 549, 688

509, 549, 688

568, 497, 779

568, 497, 779

435, 527, 713

435, 527, 713

435, 527, 713

449, 550, 673

449, 550, 673

449, 550, 673

476, 516, 707

476, 516, 707

476, 516, 707

450, 519, 724

450, 519, 724

438, 522, 709

438, 522, 709

438, 522, 709

484, 516, 706

484, 516, 706

470, 509, 715

470, 509, 715

436, 508, 709

436, 508, 709

464, 519, 713

464, 519, 713

474, 519, 712

474, 519, 712

446, 521, 716

446, 521, 716

466, 516, 716

466, 516, 716

464, 519, 711

464, 519, 711

441, 514, 708

441, 514, 708

464, 518, 712

464, 518, 712

460, 526, 713

460, 526, 713

462, 526, 708

462, 526, 708

454, 538, 711

454, 538, 711

454, 538, 711

451, 487, 718

451, 487, 718

451, 487, 718

453, 489, 707

453, 489, 707

453, 489, 707

446, 536, 707

446, 536, 707

446, 536, 707

455, 515, 714

455, 515, 714

455, 515, 714

449, 518, 712

449, 518, 712

446, 515, 711

446, 515, 711

446, 515, 711

449, 511, 711

449, 511, 711

449, 511, 711

436, 517, 707

436, 517, 707

451, 512, 710

451, 512, 710

444, 512, 709

444, 512, 709

435, 518, 707

435, 518, 707

453, 515, 713

453, 515, 713

444, 513, 710

444, 513, 710

439, 513, 708

439, 513, 708

450, 515, 712

450, 515, 712

436, 512, 709

436, 512, 709

441, 513, 710

441, 513, 710

442, 513, 708

442, 513, 708

434, 512, 706

434, 512, 706

434, 512, 706

441, 512, 708

441, 512, 708

437, 513, 709

437, 513, 709

446, 513, 711

446, 513, 711

446, 513, 711

439, 514, 709

439, 514, 709

439, 514, 709

442, 512, 709

442, 512, 709

442, 512, 709

442, 513, 709

442, 513, 709

438, 513, 708

438, 513, 708

438, 513, 708

444, 513, 710

444, 513, 710

440, 512, 708

440, 512, 708

442, 513, 709

442, 513, 709

444, 514, 711

444, 514, 711

442, 512, 710

442, 512, 710

440, 513, 709

440, 513, 709

445, 513, 709

445, 513, 709

443, 513, 708

443, 513, 708

444, 515, 714

444, 515, 714

443, 514, 706

443, 514, 706

440, 512, 710

440, 512, 710

449, 515, 710

449, 515, 710

438, 513, 708

438, 513, 708

438, 513, 708

444, 514, 711

